drive_1,drive_2,drive_3,drive_4,T_TOP,T_MID,T_END,Z23
0.082679492,0.082679492,0.1,0.1,82.67949192,100,117.3205081,46.9303516096752
0.082679492,0.082679492,0.1,0.1,82.67949192,117.3205081,82.67949192,46.8940298279873
0.082679492,0.082679492,0.1,0.1,82.67949192,117.3205081,100,46.9125892901712
0.082679492,0.082679492,0.1,0.1,82.67949192,117.3205081,117.3205081,46.9308866894683
0.082679492,0.082679492,0.1,0.1,100,82.67949192,82.67949192,46.6983473116381
0.082679492,0.082679492,0.1,0.1,100,82.67949192,100,46.7176163477102
0.082679492,0.082679492,0.1,0.1,100,82.67949192,117.3205081,46.7366435511311
0.082679492,0.082679492,0.1,0.1,100,100,82.67949192,46.7015587966494
0.082679492,0.082679492,0.1,0.1,100,100,100,46.720294047604
0.082679492,0.082679492,0.1,0.1,100,100,117.3205081,46.7387750454902
0.082679492,0.082679492,0.1,0.1,100,117.3205081,82.67949192,46.7020847560728
0.082679492,0.082679492,0.1,0.1,100,117.3205081,100,46.7202361430015
0.082679492,0.082679492,0.1,0.1,100,117.3205081,117.3205081,46.7381196079443
0.082679492,0.082679492,0.1,0.1,117.3205081,82.67949192,82.67949192,46.5079408048914
0.082679492,0.082679492,0.1,0.1,117.3205081,82.67949192,100,46.5268358381771
0.082679492,0.082679492,0.1,0.1,117.3205081,82.67949192,117.3205081,46.5454840189564
0.082679492,0.082679492,0.1,0.1,117.3205081,100,82.67949192,46.5100570272048
0.082679492,0.082679492,0.1,0.1,117.3205081,100,100,46.5283969552807
0.082679492,0.082679492,0.1,0.1,117.3205081,100,117.3205081,46.5464770974938
0.082679492,0.082679492,0.1,0.1,117.3205081,117.3205081,82.67949192,46.5094003678656
0.082679492,0.082679492,0.1,0.1,117.3205081,117.3205081,100,46.5271329610785
0.082679492,0.082679492,0.1,0.1,117.3205081,117.3205081,117.3205081,46.5445915200424
0.082679492,0.082679492,0.1,0.117320508,82.67949192,82.67949192,82.67949192,48.5929760182531
0.082679492,0.082679492,0.1,0.117320508,82.67949192,82.67949192,100,48.6185632178571
0.082679492,0.082679492,0.1,0.117320508,82.67949192,82.67949192,117.3205081,48.6440216239636
0.082679492,0.082679492,0.1,0.117320508,82.67949192,100,82.67949192,48.6283608754615
0.082679492,0.082679492,0.1,0.117320508,82.67949192,100,100,48.6538562108729
0.082679492,0.082679492,0.1,0.117320508,82.67949192,100,117.3205081,48.6792199157095
0.082679492,0.082679492,0.1,0.117320508,82.67949192,117.3205081,82.67949192,48.662889564621
0.082679492,0.082679492,0.1,0.117320508,82.67949192,117.3205081,100,48.6882821682934
0.082679492,0.082679492,0.1,0.117320508,82.67949192,117.3205081,117.3205081,48.713540119131
0.082679492,0.082679492,0.1,0.117320508,100,82.67949192,82.67949192,48.4133671393219
0.082679492,0.082679492,0.1,0.117320508,100,82.67949192,100,48.4387861253403
0.082679492,0.082679492,0.1,0.117320508,100,82.67949192,117.3205081,48.4640752522443
0.082679492,0.082679492,0.1,0.117320508,100,100,82.67949192,48.4484265529427
0.082679492,0.082679492,0.1,0.117320508,100,100,100,48.4737488570562
0.082679492,0.082679492,0.1,0.117320508,100,100,117.3205081,48.4989383889775
0.082679492,0.082679492,0.1,0.117320508,100,117.3205081,82.67949192,48.4826096152849
0.082679492,0.082679492,0.1,0.117320508,100,117.3205081,100,48.5078240426211
0.082679492,0.082679492,0.1,0.117320508,100,117.3205081,117.3205081,48.5329025927482
0.082679492,0.082679492,0.1,0.117320508,117.3205081,82.67949192,82.67949192,48.2333954840358
0.082679492,0.082679492,0.1,0.117320508,117.3205081,82.67949192,100,48.2586438848585
0.082679492,0.082679492,0.1,0.117320508,117.3205081,82.67949192,117.3205081,48.2837613303273
0.082679492,0.082679492,0.1,0.117320508,117.3205081,100,82.67949192,48.2681215443895
0.082679492,0.082679492,0.1,0.117320508,117.3205081,100,100,48.2932683084499
0.082679492,0.082679492,0.1,0.117320508,117.3205081,100,117.3205081,48.3182811253637
0.082679492,0.082679492,0.1,0.117320508,117.3205081,117.3205081,82.67949192,48.3019504984229
0.082679492,0.082679492,0.1,0.117320508,117.3205081,117.3205081,100,48.3269840916501
0.082679492,0.082679492,0.1,0.117320508,117.3205081,117.3205081,117.3205081,48.35188054695
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,82.67949192,82.67949192,44.9570996831865
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,82.67949192,100,44.8852258375588
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,82.67949192,117.3205081,44.8099702374662
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,100,82.67949192,44.6007768813305
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,100,100,44.5152888463872
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,100,117.3205081,44.4257411091761
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,117.3205081,82.67949192,44.1876671716964
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,117.3205081,100,44.0856805340909
0.082679492,0.082679492,0.117320508,0.082679492,82.67949192,117.3205081,117.3205081,43.9787662549251
0.082679492,0.082679492,0.117320508,0.082679492,100,82.67949192,82.67949192,44.6138758919154
0.082679492,0.082679492,0.117320508,0.082679492,100,82.67949192,100,44.5362719166373
0.082679492,0.082679492,0.117320508,0.082679492,100,82.67949192,117.3205081,44.4550153958777
0.082679492,0.082679492,0.117320508,0.082679492,100,100,82.67949192,-75.5448872852656
0.082679492,0.082679492,0.117320508,0.082679492,100,100,100,44.1420193774252
0.082679492,0.082679492,0.117320508,0.082679492,100,100,117.3205081,44.0452458169583
0.082679492,0.082679492,0.117320508,0.082679492,100,117.3205081,82.67949192,43.793252964033
0.082679492,0.082679492,0.117320508,0.082679492,100,117.3205081,100,43.682913085379
0.082679492,0.082679492,0.117320508,0.082679492,100,117.3205081,117.3205081,43.5672006800295
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,82.67949192,82.67949192,44.260976283518
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,82.67949192,100,44.1771839051947
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,82.67949192,117.3205081,44.0894391893331
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,100,82.67949192,43.8563939055922
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,100,100,43.7565606444112
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,100,117.3205081,43.651938713183
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,117.3205081,82.67949192,43.38476327581
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,117.3205081,100,43.2653178843819
0.082679492,0.082679492,0.117320508,0.082679492,117.3205081,117.3205081,117.3205081,43.1400026394977
0.082679492,0.082679492,0.117320508,0.1,82.67949192,82.67949192,82.67949192,48.98083027229
0.082679492,0.082679492,0.117320508,0.1,82.67949192,82.67949192,100,48.9871837239955
0.082679492,0.082679492,0.117320508,0.1,82.67949192,82.67949192,117.3205081,48.9931164668464
0.082679492,0.082679492,0.117320508,0.1,82.67949192,100,82.67949192,48.9490623821833
0.082679492,0.082679492,0.117320508,0.1,82.67949192,100,100,48.9541220416379
0.082679492,0.082679492,0.117320508,0.1,82.67949192,100,117.3205081,48.9587282758249
0.082679492,0.082679492,0.117320508,0.1,82.67949192,117.3205081,82.67949192,48.9115338507743
0.082679492,0.082679492,0.117320508,0.1,82.67949192,117.3205081,100,48.9151624944276
0.082679492,0.082679492,0.117320508,0.1,82.67949192,117.3205081,117.3205081,48.918300688337
0.082679492,0.082679492,0.117320508,0.1,100,82.67949192,82.67949192,48.7696733619499
0.082679492,0.082679492,0.117320508,0.1,100,82.67949192,100,48.7753374202433
0.082679492,0.082679492,0.117320508,0.1,100,82.67949192,117.3205081,48.780567243513
0.082679492,0.082679492,0.117320508,0.1,100,100,82.67949192,48.7354996701894
0.082679492,0.082679492,0.117320508,0.1,100,100,100,48.73981267611
0.082679492,0.082679492,0.117320508,0.1,100,100,117.3205081,48.7436569759926
0.082679492,0.082679492,0.117320508,0.1,100,117.3205081,82.67949192,48.695326927387
0.082679492,0.082679492,0.117320508,0.1,100,117.3205081,100,48.698144152134
0.082679492,0.082679492,0.117320508,0.1,100,117.3205081,117.3205081,48.7004535969925
0.082679492,0.082679492,0.117320508,0.1,117.3205081,82.67949192,82.67949192,48.5572572828369
0.082679492,0.082679492,0.117320508,0.1,117.3205081,82.67949192,100,48.5622079729156
0.082679492,0.082679492,0.117320508,0.1,117.3205081,82.67949192,117.3205081,48.5667101911878
0.082679492,0.082679492,0.117320508,0.1,117.3205081,100,82.67949192,48.5205800329441
0.082679492,0.082679492,0.117320508,0.1,117.3205081,100,100,48.5241193684105
0.082679492,0.082679492,0.117320508,0.1,117.3205081,100,117.3205081,48.5271738889719
0.082679492,0.082679492,0.117320508,0.1,117.3205081,117.3205081,82.67949192,48.4776524752654
0.082679492,0.082679492,0.117320508,0.1,117.3205081,117.3205081,100,48.4796277132529
0.082679492,0.082679492,0.117320508,0.1,117.3205081,117.3205081,117.3205081,48.4810768721632
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,82.67949192,82.67949192,50.9000380801697
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,82.67949192,100,50.9192003452742
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,82.67949192,117.3205081,50.9382002615256
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,100,82.67949192,50.9253874727218
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,100,100,50.9443044737649
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,100,117.3205081,50.9630539287263
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,117.3205081,82.67949192,50.949292131281
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,117.3205081,100,50.9679422515077
0.082679492,0.082679492,0.117320508,0.117320508,82.67949192,117.3205081,117.3205081,50.9864192094147
0.082679492,0.082679492,0.117320508,0.117320508,100,82.67949192,82.67949192,50.7109465930111
0.082679492,0.082679492,0.117320508,0.117320508,100,82.67949192,100,50.7298777255663
0.082679492,0.082679492,0.117320508,0.117320508,100,82.67949192,117.3205081,50.7486443763967
0.082679492,0.082679492,0.117320508,0.117320508,100,100,82.67949192,50.7357083279393
0.082679492,0.082679492,0.117320508,0.117320508,100,100,100,50.7543849017911
0.082679492,0.082679492,0.117320508,0.117320508,100,100,117.3205081,50.7728916244406
0.082679492,0.082679492,0.117320508,0.117320508,100,117.3205081,82.67949192,50.7589860042322
0.082679492,0.082679492,0.117320508,0.117320508,100,117.3205081,100,50.777385647677
0.082679492,0.082679492,0.117320508,0.117320508,100,117.3205081,117.3205081,50.7956096333954
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,82.67949192,82.67949192,50.5213561874318
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,82.67949192,100,50.540051985083
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,82.67949192,117.3205081,50.5585810979414
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,100,82.67949192,50.5455142752673
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,100,100,50.5639459090126
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,100,117.3205081,50.5822053089753
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,117.3205081,82.67949192,50.568147652406
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,117.3205081,100,50.5862919634764
0.082679492,0.082679492,0.117320508,0.117320508,117.3205081,117.3205081,117.3205081,50.6042580357723
0.082679492,0.1,0.082679492,0.082679492,82.67949192,82.67949192,82.67949192,44.0537344975807
0.082679492,0.1,0.082679492,0.082679492,82.67949192,82.67949192,100,44.0505760594935
0.082679492,0.1,0.082679492,0.082679492,82.67949192,82.67949192,117.3205081,44.0464265401594
0.082679492,0.1,0.082679492,0.082679492,82.67949192,100,82.67949192,43.9392000668599
0.082679492,0.1,0.082679492,0.082679492,82.67949192,100,100,NaN
0.082679492,0.1,0.082679492,0.082679492,82.67949192,100,117.3205081,28.5278070141723
0.082679492,0.1,0.082679492,0.082679492,82.67949192,117.3205081,82.67949192,43.8109967018329
0.082679492,0.1,0.082679492,0.082679492,82.67949192,117.3205081,100,43.8002834381314
0.082679492,0.1,0.082679492,0.082679492,82.67949192,117.3205081,117.3205081,43.7883123729157
0.082679492,0.1,0.082679492,0.082679492,100,82.67949192,82.67949192,43.8249481184012
0.082679492,0.1,0.082679492,0.082679492,100,82.67949192,100,43.82023072966
0.082679492,0.1,0.082679492,0.082679492,100,82.67949192,117.3205081,43.8144723599997
0.082679492,0.1,0.082679492,0.082679492,100,100,82.67949192,-43.8252817088548
0.082679492,0.1,0.082679492,0.082679492,100,100,100,-28.0064921405272
0.082679492,0.1,0.082679492,0.082679492,100,100,117.3205081,43.6867269575944
0.082679492,0.1,0.082679492,0.082679492,100,117.3205081,82.67949192,43.5702643238048
0.082679492,0.1,0.082679492,0.082679492,100,117.3205081,100,43.5575763042829
0.082679492,0.1,0.082679492,0.082679492,100,117.3205081,117.3205081,43.5435614606684
0.082679492,0.1,0.082679492,0.082679492,117.3205081,82.67949192,82.67949192,43.59363118315
0.082679492,0.1,0.082679492,0.082679492,117.3205081,82.67949192,100,43.5872769317111
0.082679492,0.1,0.082679492,0.082679492,117.3205081,82.67949192,117.3205081,43.5798283577149
0.082679492,0.1,0.082679492,0.082679492,117.3205081,100,82.67949192,NaN
0.082679492,0.1,0.082679492,0.082679492,117.3205081,100,100,43.4572895194002
0.082679492,0.1,0.082679492,0.082679492,117.3205081,100,117.3205081,43.4457610302953
0.082679492,0.1,0.082679492,0.082679492,117.3205081,117.3205081,82.67949192,43.3263638463556
0.082679492,0.1,0.082679492,0.082679492,117.3205081,117.3205081,100,43.3115936978757
0.082679492,0.1,0.082679492,0.082679492,117.3205081,117.3205081,117.3205081,43.2954225567759
0.082679492,0.1,0.082679492,0.1,82.67949192,82.67949192,82.67949192,47.0039363576957
0.082679492,0.1,0.082679492,0.1,82.67949192,82.67949192,100,47.0236311422042
0.082679492,0.1,0.082679492,0.1,82.67949192,82.67949192,117.3205081,47.0429406003184
0.082679492,0.1,0.082679492,0.1,82.67949192,100,82.67949192,46.9897667878659
0.082679492,0.1,0.082679492,0.1,82.67949192,100,100,47.0086606892866
0.082679492,0.1,0.082679492,0.1,82.67949192,100,117.3205081,47.0271471305615
0.082679492,0.1,0.082679492,0.1,82.67949192,117.3205081,82.67949192,46.9719494461188
0.082679492,0.1,0.082679492,0.1,82.67949192,117.3205081,100,46.9899660162835
0.082679492,0.1,0.082679492,0.1,82.67949192,117.3205081,117.3205081,47.0075506796854
0.082679492,0.1,0.082679492,0.1,100,82.67949192,82.67949192,46.8156898893421
0.082679492,0.1,0.082679492,0.1,100,82.67949192,100,46.8349063734325
0.082679492,0.1,0.082679492,0.1,100,82.67949192,117.3205081,46.8537279774287
0.082679492,0.1,0.082679492,0.1,100,100,82.67949192,46.8000582090357
0.082679492,0.1,0.082679492,0.1,100,100,100,46.8184408455867
0.082679492,0.1,0.082679492,0.1,100,100,117.3205081,46.8364054989895
0.082679492,0.1,0.082679492,0.1,100,117.3205081,82.67949192,46.7806506033426
0.082679492,0.1,0.082679492,0.1,100,117.3205081,100,46.7981192851751
0.082679492,0.1,0.082679492,0.1,100,117.3205081,117.3205081,46.8151444341087
0.082679492,0.1,0.082679492,0.1,117.3205081,82.67949192,82.67949192,46.6266595954086
0.082679492,0.1,0.082679492,0.1,117.3205081,82.67949192,100,46.6453834601652
0.082679492,0.1,0.082679492,0.1,117.3205081,82.67949192,117.3205081,46.6637024875087
0.082679492,0.1,0.082679492,0.1,117.3205081,100,82.67949192,46.6095137376745
0.082679492,0.1,0.082679492,0.1,117.3205081,100,100,46.6273692799967
0.082679492,0.1,0.082679492,0.1,117.3205081,100,117.3205081,46.6447958581365
0.082679492,0.1,0.082679492,0.1,117.3205081,117.3205081,82.67949192,46.5884578537953
0.082679492,0.1,0.082679492,0.1,117.3205081,117.3205081,100,46.6053610927289
0.082679492,0.1,0.082679492,0.1,117.3205081,117.3205081,117.3205081,46.6218086508343
0.082679492,0.1,0.082679492,0.117320508,82.67949192,82.67949192,82.67949192,48.7856638736886
0.082679492,0.1,0.082679492,0.117320508,82.67949192,82.67949192,100,48.8144540508126
0.082679492,0.1,0.082679492,0.117320508,82.67949192,82.67949192,117.3205081,48.8431008525932
0.082679492,0.1,0.082679492,0.117320508,82.67949192,100,82.67949192,48.8106032701344
0.082679492,0.1,0.082679492,0.117320508,82.67949192,100,100,48.8392549239439
0.082679492,0.1,0.082679492,0.117320508,82.67949192,100,117.3205081,48.8677589275283
0.082679492,0.1,0.082679492,0.117320508,82.67949192,117.3205081,82.67949192,48.834404530706
0.082679492,0.1,0.082679492,0.117320508,82.67949192,117.3205081,100,48.8629017651828
0.082679492,0.1,0.082679492,0.117320508,82.67949192,117.3205081,117.3205081,48.8912467630816
0.082679492,0.1,0.082679492,0.117320508,100,82.67949192,82.67949192,48.6094722235141
0.082679492,0.1,0.082679492,0.117320508,100,82.67949192,100,48.6380676305991
0.082679492,0.1,0.082679492,0.117320508,100,82.67949192,117.3205081,48.6665181065743
0.082679492,0.1,0.082679492,0.117320508,100,100,82.67949192,48.6339715317208
0.082679492,0.1,0.082679492,0.117320508,100,100,100,48.6624214030037
0.082679492,0.1,0.082679492,0.117320508,100,100,117.3205081,48.690721939465
0.082679492,0.1,0.082679492,0.117320508,100,117.3205081,82.67949192,48.6573036575955
0.082679492,0.1,0.082679492,0.117320508,100,117.3205081,100,48.6855915629378
